annual-change-primary-energy-source,,,,,,,,,,
Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
Singapore,SGP,1969,,-0.03489,,,0,0,,-1.3811264
Singapore,SGP,1970,,0,,,0,0,,6.8868637
Singapore,SGP,1971,,0.01128111,,,0,0,,-11.518784
Slovakia,SVK,1972,0,1.4304962,1.3082504,0,0.008512555,0.20698977,0,4.8917236
Slovakia,SVK,1973,0,-2.2562256,1.6245003,0,0.64979106,-0.6623659,0,7.094391
Slovakia,SVK,1974,0,-0.26747894,3.9797497,0,0.72072864,2.664247,0,1.6246109
Slovakia,SVK,1975,0,-0.33727264,3.2062492,0,-0.848417,-0.65349436,0,6.7804565
Slovakia,SVK,1976,0,-0.6978073,2.6367512,0,0.7235665,0.05026865,0,4.1394653
Slovakia,SVK,1977,0,2.116661,3.8190002,0,-0.9307051,1.150269,0,3.5466766
Slovakia,SVK,1978,0,3.8960571,3.8317509,0,-0.26956385,-0.44059134,0,2.7931595
Slovakia,SVK,1979,0,-1.3839722,1.1389999,0,6.038232,-1.108871,0,1.3562546
Slovakia,SVK,1980,0,11.432289,-9.815752,0,6.7419353,1.1029568,0,-5.9014587
Slovakia,SVK,1981,0,-2.5237122,1.0325012,0,1.7308836,-0.86048365,0,-1.0877457
Slovakia,SVK,1982,0,1.6398315,1.2367477,0,2.0061235,-0.7096772,0,-6.497658
Slovakia,SVK,1983,0,0.12792969,0.7867508,0,0.87962914,0.3134408,0,-1.4862366
Slovakia,SVK,1984,0,5.9545593,4.0497494,0,3.0900536,-0.81908655,0,4.3826447
Slovakia,SVK,1985,0,-0.79084015,0.939003,0,6.0807953,1.661828,0,-0.52095795
Slovakia,SVK,1986,0,-7.5246124,2.4859962,0,6.622759,-1.3069887,0,-2.3508682
Slovakia,SVK,1987,0,4.593857,2.107502,0,-0.5760155,0.75994635,0,-1.521553
Slovakia,SVK,1988,0,4.0356064,-0.625,0,-0.11066437,-0.52338743,0,-1.5625
Slovakia,SVK,1989,0,-3.5355148,5.088997,0,1.9380226,0.6120968,0,-0.59884644
Slovakia,SVK,1990,0,-5.05748,15.1175,0,-0.343338,-0.24247313,0,-8.796471
Slovakia,SVK,1991,0,-10.14045,-6.543995,0,-0.9846153,-1.395699,0,-7.100559
Slovakia,SVK,1992,0,-8.826759,5.259495,0,-1.8131752,1.5642471,0,-4.629986
Slovakia,SVK,1993,0,-0.91994476,-0.56199646,0,1.2371559,4.524194,0,-8.045551
Slovakia,SVK,1994,0,-7.694374,-2.5927505,0,3.1468086,2.6258059,0,1.3816605
Slovakia,SVK,1995,0,-0.1833458,5.9422493,0,-3.2858467,1.5524197,0,-1.119461
Slovakia,SVK,1996,0,-1.0271492,3.2702522,0,-0.5334511,-1.9309139,0,1.674408
Slovakia,SVK,1997,0,-3.7927513,0.9442444,0,-0.499403,-0.48198986,0,-0.05113983
Slovakia,SVK,1998,0,-5.225998,1.0462494,0,0.9108448,0.6002693,0,4.868164
Slovakia,SVK,1999,0,-0.2907982,0.79800415,0,4.8890343,0.6120968,0,-4.235901
Slovakia,SVK,2000,0,-3.2205658,0.4449997,0,9.582291,0.41693497,0,-0.26979828
Slovakia,SVK,2001,0,1.6836014,4.5582504,0.4915994,1.4129143,0.8279772,0,-3.002552
Slovakia,SVK,2002,0,-1.6137657,-3.5007477,-0.006384432,2.0697021,0.90193844,0,4.3262367
Slovakia,SVK,2003,0,4.166809,-2.3102493,-0.16918665,-0.57001877,-5.283989,0.00580025,-2.3727188
Slovakia,SVK,2004,0,-1.0337257,-1.9805031,-0.25218415,-2.6339073,1.7223415,0.011489666,-0.6632042
Slovakia,SVK,2005,0,-3.863018,4.7022514,0.038306385,1.6281738,1.4657393,-0.000109443,7.1503105
Slovakia,SVK,2006,0,2.1048126,-6.104,1.1693492,0.47182846,-0.76357746,-0.000108058,-3.321312
Slovakia,SVK,2007,0,-5.3186455,-3.355751,0.24160504,-7.5737915,0.06880665,0.005548557,2.158905
Slovakia,SVK,2008,0,-0.124824524,0.8952522,0.13726461,3.4331055,-1.2349834,-0.002950557,2.3283882
Slovakia,SVK,2009,0,-1.211441,-8.616753,0.063844204,-7.304653,0.8465824,-0.002914138,-3.8058357
Slovakia,SVK,2010,0.047023885,0.24332428,6.7572517,0.39902544,1.0815659,2.3883266,-0.000102805,2.1245995
Slovakia,SVK,2011,1.0481619,-2.3286552,-4.2957535,0.5011761,1.9790115,-4.1629534,-0.002860196,-0.76109314
Slovakia,SVK,2012,0.06739509,-2.41687,-3.1602478,0.38944912,-0.026229858,0.8274479,0.002658334,-3.2395058
Slovakia,SVK,2013,0.43996465,-0.24041748,2.241249,-0.09576583,0.3428421,1.9626637,-9.91E-05,-0.049243927
Slovakia,SVK,2014,0.014785886,-0.7115936,-9.137749,1.6152551,-0.8207016,-1.8102322,-9.79E-05,-3.0116234
Slovakia,SVK,2015,-0.2546872,-1.4067993,1.2457504,0.7820897,-1.1520424,-0.99156094,-9.68E-05,3.493206
Slovakia,SVK,2016,0.06421685,-0.4896736,0.1847496,0.22026205,-1.1872215,1.2581749,-9.56E-05,1.7990875
Slovakia,SVK,2017,-0.080248356,1.6723633,2.806694,-0.11172724,0.5607567,-0.16178703,-9.45E-05,5.1054573
Slovakia,SVK,2018,0.20113754,-0.291008,-0.6932297,-0.22664595,-0.8294678,-2.0092592,-9.34E-05,0.55875397
Slovakia,SVK,2019,0.004837513,-7.1467724,0.10656357,0.21706963,0.9715004,1.9841347,-5.85E-05,-2.6651688
Slovakia,SVK,2020,0.1886419,-4.487566,0.023605347,-0.063844204,0.26626587,0.38065243,-0.005310665,-0.033081055
Slovakia,SVK,2021,0.01456058,5.764786,5.3823814,0.54586697,0.57567596,-0.72113705,0.002578221,2.4536629
Slovakia,SVK,2022,-0.053754687,-3.4025135,-1.4845581,0.85233307,0.2711258,-1.8332119,-4.77E-05,1.585804
Slovakia,SVK,1966,,0.8831787,0.33480024,,0,-0.27443027,,2.803831
Slovakia,SVK,1967,,-2.5406418,0.6602998,,0,-0.9017,,3.3622055
Slovakia,SVK,1968,,3.5447922,4.9311,,0,-0.4443159,,3.489727
Slovakia,SVK,1969,,3.7383728,0.11975002,,0,-1.097722,,2.6708908
Slovakia,SVK,1970,,0.61701965,3.0962505,,0,1.9602175,,7.9436684
Slovakia,SVK,1971,,3.7504578,3.0962486,,0,-1.4507966,,4.7906723
Slovenia,SVN,1991,0,-1.5921478,-0.43974972,0,0.93637943,1.874732,0,-0.6676922
Slovenia,SVN,1992,0,0.6966381,-1.3202505,0,-2.7836018,-0.5470438,0,-0.57401085
Slovenia,SVN,1993,0,-0.81526375,-0.04850006,0,-0.042562485,-1.1473112,0,3.8304806
Slovenia,SVN,1994,0,-1.137414,0.6324997,0,1.8528967,1.0763435,0,1.8674202
Slovenia,SVN,1995,0,0.57684803,0.85125065,0,0.482378,-0.43467712,0,2.0721016
Slovenia,SVN,1996,0,-1.23627,0.13749981,0,-0.6157408,1.2301073,0,4.1450005
Slovenia,SVN,1997,0,1.6084299,0.5504999,0,1.2967443,-1.7061825,0,0.024448395
Slovenia,SVN,1998,0,0.20817757,0.22674942,0,0,1.0615597,0,-1.2727928
Slovenia,SVN,1999,0,-1.4153719,0.41725063,0.098958336,-0.91651726,0.8545685,0,0.13272476
Slovenia,SVN,2000,0,0.59317684,-0.33098316,0.12449583,0.18443775,0.2809143,0,-1.5532875
Slovenia,SVN,2001,0,0.9506016,0.2839651,0.006384447,1.3105459,-0.18525314,0,1.2009068
Slovenia,SVN,2002,0,1.4950829,-0.35022354,0.09576613,0.66343117,-1.4817438,0,-0.8402252
Slovenia,SVN,2003,0,-0.9321213,1.0128078,0.063844144,-0.9925785,-1.0944328,0,0.37990952
Slovenia,SVN,2004,0,0.2888775,-0.09445572,-0.003192216,0.604537,3.224698,0,0.9468422
Slovenia,SVN,2005,0,0.06059265,0.33432102,-0.03511417,1.0722418,-1.89009,0,0.46474648
Slovenia,SVN,2006,0,0.34758568,-0.32669163,-0.03511417,-1.0191107,0.30757332,0,1.4416828
Slovenia,SVN,2007,0,0.29717064,0.17713737,0.015960842,0.30418777,-0.9828377,0,-0.4089241
Slovenia,SVN,2008,0.002810056,-0.6684818,-0.42090225,0.5969422,1.4626093,2.0558033,0,5.021057
Slovenia,SVN,2009,0.008360806,-1.2609253,-0.5488577,-0.3128358,-1.5354681,1.8768244,0,-5.426592
Slovenia,SVN,2010,0.024911638,0.33104897,0.36292648,0.089381695,-0.31275654,-0.627573,0,0.11601257
Slovenia,SVN,2011,0.14598861,0.22990227,-1.4474545,0.09895831,1.3852615,-2.7137375,0,-0.11841583
Slovenia,SVN,2012,0.26486444,-0.85498047,-0.32720375,0.047883034,-1.9073105,0.8644781,0,-0.6436558
Slovenia,SVN,2013,0.1390292,-0.5474119,-0.14671516,-0.019153357,-0.6839094,1.9251537,0.010901666,-1.6458797
Slovenia,SVN,2014,0.11027354,-3.2716475,-0.82585526,-0.006384432,2.6986132,3.887865,-6.53E-05,-0.31612396
Slovenia,SVN,2015,0.04163617,0.12957,0.44352484,0.025537789,-1.9643354,-6.2489862,0.005321443,-0.42282104
Slovenia,SVN,2016,-0.023105264,0.8528862,0.4662614,0.05107528,0.08575058,1.7998619,-5.16E-05,2.0460663
Slovenia,SVN,2017,0.04068333,-0.041007996,0.43145847,0.03476,1.3699808,-1.7599115,-0.000894277,0.72068405
Slovenia,SVN,2018,-0.080895305,-0.29562283,-0.091498375,-0.06758553,-1.3857069,2.151558,0.000717972,0.85077286
Slovenia,SVN,2019,0.124245286,-0.7043705,0.036548615,-0.052687287,0.0592947,-0.63878536,0.000281306,-1.4706535
Slovenia,SVN,2020,0.16818666,-0.45086002,-0.015504837,0.06756306,1.2854061,1.1507072,0.000205722,-4.894182
Slovenia,SVN,2021,0.21866119,-0.9563818,0.45544434,0.009969235,-1.6827202,-0.6271496,-0.001781861,1.759531
Slovenia,SVN,2022,0.21340096,-2.4910831,-1.0621376,-0.054253638,-0.30353737,-4.1232576,0.000312805,4.3722
South Africa,ZAF,1972,0,2.4093628,0.30161166,0,0,2.134946,0,10.157005
South Africa,ZAF,1973,0,22.34552,0.07627803,0,0,0.44650555,0,12.707153
South Africa,ZAF,1974,0,17.35492,0.17186457,0,0,0.43467736,0,-3.4716797
South Africa,ZAF,1975,0,25.724915,0.36653805,0,0,-0.035484076,0,8.257111
South Africa,ZAF,1976,0,20.378418,0.01527667,0,0,2.2354836,0,1.5650482
South Africa,ZAF,1977,0,15.403687,-0.064926386,0,0,0.20107603,0,-1.3815765
South Africa,ZAF,1978,0,-12.761078,0.038191795,0,0,-0.109408855,0,7.079193
South Africa,ZAF,1979,0,28.715729,0.35889983,0,0,-2.256183,0,-7.7275085
South Africa,ZAF,1980,0,36.98529,0.24814236,0,0,-0.44946218,0,3.9822845
South Africa,ZAF,1981,0,92.12799,-0.06301689,0,0,1.9545698,0,12.042435
South Africa,ZAF,1982,0,56.72711,-0.18512547,0,0,-1.8836021,0,2.1308594
South Africa,ZAF,1983,0,10.114136,0.2500521,0,0,-1.2448926,0,1.6184387
South Africa,ZAF,1984,0,50.835327,0.006683826,0,11.137245,-0.103494644,0,14.192673
South Africa,ZAF,1985,0,19.037048,-0.11924434,0,3.9441462,0.18924725,0,-4.0167084
South Africa,ZAF,1986,0,10.091919,0.099193335,0,9.897252,2.9540324,0,-5.8974304
South Africa,ZAF,1987,0,12.907471,-0.15839112,0,-7.4796886,-0.017742157,0,9.498215
South Africa,ZAF,1988,0,61.354187,0.017186403,0,12.275087,4.568548,0,17.633698
South Africa,ZAF,1989,0,-54.048523,0.038191915,0,1.7195339,-1.1916666,0,6.9044647
South Africa,ZAF,1990,0,27.01892,17.696583,0,-7.519413,-5.171774,0,1.9229126
South Africa,ZAF,1991,0,-14.144775,0.23090363,0,1.9720726,2.8682797,0,1.6527863
South Africa,ZAF,1992,0,2.9315186,-1.5281124,0,0.40860367,-3.6311824,0,6.6092224
South Africa,ZAF,1993,0,3.045044,-5.6735353,0,-5.768669,-1.7919354,0,8.408936
South Africa,ZAF,1994,0,24.900574,0.01623249,0,6.9292107,2.7440856,0,9.460861
South Africa,ZAF,1995,0,30.083313,0.15711784,0,4.5513725,-1.6115589,0,15.027145
South Africa,ZAF,1996,0,12.794006,-1.6668282,0.19153222,1.344986,2.3360214,0,7.2465363
South Africa,ZAF,1997,0,18.579407,-1.9295473,0.27452973,2.4743118,2.2857528,0,4.0956116
South Africa,ZAF,1998,0,-25.858643,-0.017436028,0.2713372,2.7069855,-1.4696236,0,3.8501282
South Africa,ZAF,1999,0,37.471252,2.5662642,-0.10853499,-2.1678581,-2.569624,0,3.5277405
South Africa,ZAF,2000,0.027499998,-4.734009,-0.46780872,0.8954134,0.4908905,1.108871,0,4.317627
South Africa,ZAF,2001,0.004228057,3.1034546,2.4330359,-0.17365587,-6.6982517,1.8002882,0,5.684082
South Africa,ZAF,2002,0.004465558,-42.470642,0.09052563,0.118749976,3.367796,1.0269179,0,6.959717
South Africa,ZAF,2003,0.004118051,92.36804,-3.394351,-0.16567528,1.6548462,-3.6832533,0.017400749,9.981079
South Africa,ZAF,2004,0.004353892,88.140625,13.81758,-0.08459365,1.7170639,0.3377962,0.017178975,10.769196
South Africa,ZAF,2005,0.004012499,-78.84277,10.212133,0.13854158,-5.9284706,1.0765018,-0.000218891,0.5264282
South Africa,ZAF,2006,0.004246388,17.263794,2.8917618,-0.06320548,-3.653675,4.431005,-0.000216112,5.793274
South Africa,ZAF,2007,0.003910832,25.449646,0.46199036,0.07980502,3.331871,-0.1420145,-0.000213336,6.235443
South Africa,ZAF,2008,0.004143056,112.525085,1.3104973,0.08172047,4.3582993,-4.563281,0.025079727,-16.03479
South Africa,ZAF,2009,0.004091948,5.66687,-5.979248,-0.022345543,-0.7470665,0.5143511,0.024770278,-5.666565
South Africa,ZAF,2010,0.011535831,-11.633301,7.980606,-0.16854823,1.7097931,-0.8817475,0.010588326,12.700592
South Africa,ZAF,2011,0.1449139,-26.880005,1.588932,0.050117373,-1.8741798,5.2798243,0.007700563,3.533722
South Africa,ZAF,2012,0.014286369,-25.272217,0.76379776,0.033837557,-0.034828186,-5.659345,-0.000618614,7.812805
South Africa,ZAF,2013,0.4264703,0.22827148,-3.029602,0.17589068,2.7721481,0.21594381,-0.000611112,5.5241394
South Africa,ZAF,2014,2.2498977,13.107422,2.4385605,-0.36228037,-1.03199,1.8543615,2.7870576,-4.4403076
South Africa,ZAF,2015,4.4908066,-64.23181,0.20402145,-0.15221393,-4.236994,-2.8971236,5.3822193,32.42682
South Africa,ZAF,2016,1.36164,73.56616,-6.6397057,0.047768354,6.9774723,-0.29539835,2.9975338,-14.244476
South Africa,ZAF,2017,2.5165882,-17.109253,3.5626945,0.17516255,-2.3543396,0.39468968,7.4199286,-0.36169434
South Africa,ZAF,2018,0.81770134,-52.68445,3.9986115,0.14355326,-6.8459225,0.8530762,-1.728468,-0.72991943
South Africa,ZAF,2019,0.82526207,64.48779,-1.4961281,0,4.1208744,-0.9649817,0.5226574,-4.2062683
South Africa,ZAF,2020,2.0456753,-29.044373,-2.9064445,0,-8.563208,1.8942581,-0.64463043,-58.794373
South Africa,ZAF,2021,2.7843065,-40.722595,6.4374237,-0.003761888,6.0655117,1.4329405,5.802349,21.402374
South Africa,ZAF,2022,-1.58992,-54.662354,-0.5608177,0,-5.7546806,2.801663,2.6497192,6.460907
South Africa,ZAF,1966,,-3.6285706,0,,0,-0.002956949,,5.8319473
South Africa,ZAF,1967,,8.175873,0,,0,-0.029569998,,6.57959
South Africa,ZAF,1968,,13.618744,0,,0,-0.005913891,,6.9402695
South Africa,ZAF,1969,,3.0005188,0,,0,-0.008871105,,8.615158
South Africa,ZAF,1970,,10.17627,0,,0,0.011828054,,7.9750443
South Africa,ZAF,1971,,22.071533,0.6147866,,0,0.25725803,,9.604927
South America,,1972,0,-1.6355972,10.282257,0.30074286,0,27.996948,0,68.29462
South America,,1973,0,3.3370056,28.003143,0.0548203,0,30.247513,0,98.04187
South America,,1974,0,7.282173,14.790329,0.22787333,2.9396653,40.157806,0,69.06372
South America,,1975,0,4.210724,0.33607483,0.8810897,4.2023597,27.479523,0,-1.361206
South America,,1976,0,0.6650696,38.858948,0.054689407,0.15606308,38.27951,0,61.621582
South America,,1977,0,12.698265,19.288269,0.8029933,-2.6530766,41.53003,0,56.499878
South America,,1978,0,7.4555893,6.4241943,0.62269783,3.572432,40.44815,0,64.16882
South America,,1979,0,6.5244827,23.06369,1.465498,-0.57885313,60.58612,0,89.60498
South America,,1980,0,6.8569946,18.45993,-0.055791378,-0.9988055,62.932434,0,11.617554
South America,,1981,0,-1.5716553,8.348907,0.13443947,1.350657,5.9224243,0,-22.3125
South America,,1982,0,0.33590698,34.12332,1.455029,-2.684289,48.96576,0,-13.677368
South America,,1983,0,12.718948,13.329529,2.8665447,4.3555846,47.733948,0,-63.343384
South America,,1984,0,20.956467,32.09619,-0.5004215,8.169207,69.39429,0,-32.63672
South America,,1985,0,23.096115,8.735718,0.8569956,8.123804,61.80652,0,11.960571
South America,,1986,0,2.554596,37.04599,0.64415646,-9.341099,61.274292,0,83.63403
South America,,1987,0,17.284714,-0.84143066,1.090971,4.491787,59.093323,0,39.11133
South America,,1988,0,-1.4671936,36.4357,-0.4786358,-2.928316,34.985718,0,34.50659
South America,,1989,0,16.34436,20.281006,0.119449615,1.3137684,25.06018,0,-5.692383
South America,,1990,0,-34.665726,18.542603,3.6133213,7.5165787,38.39612,0,-0.26538086
South America,,1991,0,10.452698,8.938538,0.6430092,-0.90800667,72.66101,0,14.875122
South America,,1992,0,9.909195,19.338806,5.4959316,-1.015831,22.467896,0,84.43286
South America,,1993,0,2.1927185,40.680237,0.198946,-1.8387089,87.14844,0,17.192017
South America,,1994,0,13.308868,25.423706,1.5787334,0.27807617,75.86719,0,118.73779
South America,,1995,0,3.440445,65.340576,1.2012844,3.6745834,47.21753,0,85.11719
South America,,1996,0,6.2937164,73.28308,3.619709,0.85409164,48.26184,0.03553704,43.2312
South America,,1997,0,17.156036,10.475647,1.8744259,3.529869,80.900635,0.021213427,135.52026
South America,,1998,5.03E-05,-5.184387,61.91095,-1.2563953,-1.1690559,33.082886,0.055736303,77.933105
South America,,1999,2.66E-05,-2.938797,-18.583862,3.6993694,1.0356922,-3.9158936,-0.001951665,36.43457
South America,,2000,0.005502221,1.9032288,48.21118,-1.3437881,3.234768,84.80762,0.0006079,5.128418
South America,,2001,0.002433681,-13.914276,34.443604,4.661808,25.470783,-104.994385,0.16350947,2.308838
South America,,2002,0.005746564,-9.511688,2.109314,4.9173355,-5.096401,62.18701,0.14458981,-8.217285
South America,,2003,0.005075404,9.689514,31.776733,6.208256,3.1730614,55.619507,0.010505348,-50.121582
South America,,2004,0.004351562,11.550903,116.13495,2.636448,-4.3638725,40.818726,0.1254443,104.50391
South America,,2005,0.004447188,-13.322342,31.238892,4.0120773,-7.9026566,85.61255,0.084288895,58.21875
South America,,2006,-0.027231175,34.47534,69.51526,3.356884,12.672588,66.89661,0.43850017,49.510742
South America,,2007,6.24E-05,17.140945,29.657715,15.153339,-5.4441185,52.178345,1.1629269,171.84131
South America,,2008,0.000291038,20.30539,7.5041504,11.30249,4.4123,-2.338745,1.5059876,81.028564
South America,,2009,-0.000161074,-47.507767,-54.56787,11.1517105,-0.95207214,39.55481,0.33961606,-27.61206
South America,,2010,0.031040242,56.450638,97.555664,31.274109,1.2322731,-11.393677,3.2567754,146.91528
South America,,2011,0.07915638,16.854553,48.270508,6.244087,0.5106125,103.48242,1.5735927,82.05322
South America,,2012,0.24412668,18.315796,94.26001,16.420334,0.6486168,-52.00354,7.551199,162.17651
South America,,2013,0.4057558,29.02237,50.340332,20.960266,-2.4053192,-72.07434,5.141018,117.34741
South America,,2014,1.3289843,17.058075,50.61084,17.787888,-2.3258705,-63.87207,20.483242,17.495361
South America,,2015,2.8286412,-8.14505,61.373657,11.562546,1.9525566,-55.20691,31.300034,-129.59888
South America,,2016,3.5346627,-15.714203,-10.59082,6.29335,5.771202,30.7417,35.889214,-124.721436
South America,,2017,6.0875664,-3.3177185,7.065918,8.753006,-6.2951355,34.022583,28.300766,-14.550049
South America,,2018,12.306836,-10.330688,-68.5531,10.209198,1.4986649,33.464355,20.897842,-102.34863
South America,,2019,13.859182,-7.756256,-73.819824,-0.9510803,4.910965,-21.375,32.811783,-72.987305
South America,,2020,15.979351,-37.10553,-126.654785,14.960388,-1.506607,-43.796997,17.579422,-321.72046
South America,,2021,26.690422,31.046356,188.88684,-10.087372,1.8139343,-88.22742,52.61902,331.6587
South America,,2022,46.709892,-55.41742,-54.87854,-11.10347,-7.3482437,191.4895,31.750244,166.05127
South America,,1966,,0.67333984,8.123642,0,0,13.346863,,48.59076
South America,,1967,,4.002182,10.932587,0,0,7.5621643,,19.477173
South America,,1968,,-2.9312744,7.8682556,0,0,8.56958,,66.53467
South America,,1969,,6.0651016,5.449234,0,0,11.487137,,36.028564
South America,,1970,,8.264412,0.21949768,1.8225361,0,27.92894,,31.66217
South America,,1971,,-5.8035583,3.9171295,1.5017804,0,20.522232,,70.78381
South Korea,KOR,1972,0,1.6514664,,0,0,0.14223123,0,4.869011
South Korea,KOR,1973,0,17.945084,,0,0,-0.24723673,0,26.786575
South Korea,KOR,1974,0,2.686531,,0,0,1.8374524,0,4.7083893
South Korea,KOR,1975,0,5.000908,,0,0,-0.6595535,0,19.686096
South Korea,KOR,1976,0,10.722855,,0,0,0.31300306,0,20.49759
South Korea,KOR,1977,0,9.548225,,0,0.20278583,-1.1707664,0,35.938354
South Korea,KOR,1978,0,1.3490906,,0,6.3926654,1.2265444,0,32.087936
South Korea,KOR,1979,0,22.666862,,0,2.3481226,1.4449148,0,31.986359
South Korea,KOR,1980,0,15.770294,,0,0.92290306,-1.1112156,0,-2.7017212
South Korea,KOR,1981,0,23.78566,,0,-1.6456146,2.0028634,0,-2.835785
South Korea,KOR,1982,0,2.4004211,,0,2.4972506,-2.6090846,0,-2.0783691
South Korea,KOR,1983,0,12.101028,,0,14.720373,1.7115908,0,12.962677
South Korea,KOR,1984,0,39.26172,,0,8.021658,-0.87541056,0,1.2592468
South Korea,KOR,1985,0,25.063797,,0,14.055008,3.5094233,0,16.829132
South Korea,KOR,1986,0,15.210876,,0,32.818344,-0.22202873,0,27.781464
South Korea,KOR,1987,0,3.5925293,21.310812,0,31.221115,2.5296774,0,17.363373
South Korea,KOR,1988,0,17.717133,6.426737,0,2.231636,-5.8493357,0,69.68985
South Korea,KOR,1989,0,-7.7897644,-0.9210949,0,20.613136,2.8882008,0,60.727783
South Korea,KOR,1990,0.002957,-4.283325,4.113529,0,15.667023,5.0859528,0,103.22873
South Korea,KOR,1991,0,0.9536438,5.013695,0,9.716187,-3.5421772,0,127.43695
South Korea,KOR,1992,0.002956972,-7.3966675,11.293892,0,0.62272644,-1.1490793,0,150.72754
South Korea,KOR,1993,0,26.396606,11.953316,0,4.5626984,3.3416958,0.002957,85.10675
South Korea,KOR,1994,0,8.054932,19.83496,0,1.454834,-5.563448,0,93.1134
South Korea,KOR,1995,0,11.198517,16.694862,0.79805106,23.771927,1.2236938,-0.002957,95.28027
South Korea,KOR,1996,0.002957,53.551514,30.971855,0.4884073,19.56662,-0.99226475,0,79.90588
South Korea,KOR,1997,0,32.88266,27.423546,-1.0374664,8.970276,1.1521463,0.002957,121.29431
South Korea,KOR,1998,0.002956973,13.062805,-9.985519,-0.063844174,35.762115,4.333249,0.002956972,-225.5138
South Korea,KOR,1999,0.001691417,24.498596,31.516144,0.092573866,37.951218,-0.35530567,0.01135189,81.127686
South Korea,KOR,2000,0.002105361,55.446045,21.71901,-0.02553749,16.741241,-0.44268227,0.032071635,28.873047
South Korea,KOR,2001,0.002542556,32.559296,19.50003,0.028729737,6.926819,-5.0113387,-0.012350831,0.21264648
South Korea,KOR,2002,0.002393,39.617676,24.199692,0.2904905,17.482452,2.5910764,0.006448608,21.780884
South Korea,KOR,2003,0.001921471,23.186707,11.461365,0.028730035,27.27417,4.732836,0.02867639,10.492798
South Korea,KOR,2004,0.005966028,24.120605,43.511322,0.33476388,0.5857239,-1.7457485,0.06459972,-8.883545
South Korea,KOR,2005,0.012782499,18.57428,20.97586,-0.10551977,41.852264,-1.9048538,0.23521167,6.3723145
South Korea,KOR,2006,0.04704,21.595764,17.26007,-0.059131086,2.8420715,-0.6516285,0.30787554,1.3155518
South Korea,KOR,2007,0.113279715,34.896973,27.831757,0.45525336,-18.30783,0.40237904,0.38237166,33.67981
South Korea,KOR,2008,0.59739166,74.97626,10.550751,0.85925055,19.219208,-1.6417341,0.1631105,-59.99109
South Korea,KOR,2009,0.7822667,29.019165,-18.453339,-0.36394715,-11.0538025,-0.77081585,0.68871284,14.637695
South Korea,KOR,2010,0.565493,99.39929,95.249725,-0.39057124,-0.23242188,2.3632193,0.35352564,27.118774
South Korea,KOR,2011,0.39886117,76.125305,34.289886,0.81624496,13.807159,2.4637804,0.11289406,12.907227
South Korea,KOR,2012,0.5448637,-35.483093,40.831757,2.005501,-14.048401,-1.8005295,0.12235212,46.07959
South Korea,KOR,2013,1.4545925,10.555359,24.471863,2.419486,-32.57196,0.8071985,0.6265905,2.0321045
South Korea,KOR,2014,2.7542396,33.200195,-49.71826,8.962078,43.638824,-4.2361827,-0.025811195,-5.227173
South Korea,KOR,2015,4.0918703,11.659058,-43.542725,3.2805805,19.17279,-1.6754999,0.51174736,63.98633
South Korea,KOR,2016,3.375802,-45.37915,19.939636,1.746397,-9.628235,1.8412228,0.8907347,125.73828
South Korea,KOR,2017,5.829299,54.398193,21.127014,3.8680706,-37.09836,-0.14449883,1.2666111,-14.947388
South Korea,KOR,2018,6.3042507,5.513794,80.476135,6.069887,-40.0997,1.4130158,0.74901104,-4.8687744
South Korea,KOR,2019,10.511641,-52.38269,-17.701782,3.2417297,30.126892,-1.5372224,0.5407734,-12.704102
South Korea,KOR,2020,13.374962,-115.20679,15.034851,-1.7154007,34.61734,2.8318467,1.2102532,-81.319336
South Korea,KOR,2021,13.890949,3.3807983,48.700806,5.960781,-6.922516,-2.190082,0.048401833,93.759155
South Korea,KOR,2022,5.639786,-44.977844,-4.7938843,17.365063,43.682495,1.2398734,0.43394375,19.983643
South Korea,KOR,1966,,7.617653,,,0,0.8128617,,7.5207577
South Korea,KOR,1967,,-3.0005417,,,0,-0.09507036,,16.6118
South Korea,KOR,1968,,-3.4773712,,,0,-0.070044994,,18.782536
South Korea,KOR,1969,,2.6051178,,,0,1.4756231,,20.731152
South Korea,KOR,1970,,4.1286545,,,0,-0.6145451,,19.620148
South Korea,KOR,1971,,0.69779205,,,0,0.29360533,,12.732979
